text,likes,platform,num_palabras
💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕💕,1.0,TikTok,1
I have been looking for a way to make extra income because my salary is not enough not until I meet the best trader @Frank Owen,1.0,TikTok,26
Thank you that cleared things up,1.0,TikTok,6
made the right choice by trading with Lisa she is the most professional manager ever on tik @lisa day trader,0.0,TikTok,20
When it was all in cash at 5.1% you was not projected by FCSC was you?,3.0,TikTok,16
Would going with a distribution fund (but inside a pie with auto reinvest on) not be better? Then you have the option in the far future to withdraw dividends,1.0,TikTok,29
Stop looking at it every day if you’re investing for long term,7.0,TikTok,12
@NAYLOR ANDERSON TRADES manager with high potential on crypto trading investment,1.0,TikTok,11
I’m impressed but why don’t u invest these,1.0,TikTok,8
"Again DCA is still better bro, you’ve tried to time the market and it won’t work.",1.0,TikTok,16
I've never invested with someone as persistent and trustworthy as you. Thanks for another easy withdrawal @Frank Owen,1.0,TikTok,18
1 Whole percent 😱😱😱😨😨😰😰🥶,0.0,TikTok,4
"The investment process was easy to follow, making it perfect for busy individuals like myself. Thank you🥰 @NAYLOR ANDERSON TRADES",0.0,TikTok,20
Almost halfway to the £100K mark bro 📈💪🏽,1.0,TikTok,8
its more stressful being out of the market.... your not smarter than the market,2.0,TikTok,14
What’s your opinion of investing in the Chinese index funds,1.0,TikTok,10
Who invests into the S&P 500 for short term gains? 🤯,9.0,TikTok,11
Please do an analysis on ast space mobile ?!,1.0,TikTok,9
You know it makes sense.. transfer EVERYTHING to CFD and put it all into a news trade 😎,0.0,TikTok,18
how many free shares have you got from people using your referral link on trading 212,1.0,TikTok,16
"5% is still higher than most, most are 4% for savings accounts.",1.0,TikTok,12
How much do you have in your cash isa with them,2.0,TikTok,11
"Trying to time the market 🤔 just leave it in S&P 500 throughout, saves a lot of stress",0.0,TikTok,18
£100 daily isn’t regular investing 😭 I respect the grind tho,1.0,TikTok,11
Shouldn’t really check portfolio every day if investing for long term,2.0,TikTok,11
"not too bad,I'm up overall in percentage terms at 0.65% and all my positions are green 💚!!! ""ETF investing""",2.0,TikTok,19
"Yeah, ever since I have been trading with @PAULWHEELERFX my financial story has changed I remain grateful to him",1.0,TikTok,19
better to use mxws so you don't pay 15% withholding tax on dividends,1.0,TikTok,13
I w/d my account today,1.0,TikTok,5
it's 16:13pm so not the end of the day yet,1.0,TikTok,10
time in the market,0.0,TikTok,4
bp is doing well always,1.0,TikTok,5
I made the right choice trading with @mia_coaching,0.0,TikTok,8
crazy,1.0,TikTok,1
Now I believe what people say about Sam is true. You are indeed a man of honour. Thanks for your kindness sir @Sam (MyFinancialFriend),0.0,TikTok,24
Now I confirmed what people says about @PAULWHEELERFX when it comes to making good profit for clients in trading. I’m so grateful.,1.0,TikTok,22
What’s ur opinion on investing in some of the Chinese etfs for the future,3.0,TikTok,14
Can you show us your custom pie on trading 212?,1.0,TikTok,10
Bro - how do you have so much invested at 30 😳,2.0,TikTok,12
How comes your consolidating everything Jubair? Is it purely so you can manage things better?,1.0,TikTok,15
"Cant you only put in 20k per year, how will you move all of that over in one go?",0.0,TikTok,19
"Don’t sell to cash, do an in specie transfer",0.0,TikTok,9
Hold and continue to buy - the stock is on sale!,1.0,TikTok,11
Why buy £3 of AMD??,1.0,TikTok,5
"I’m speechless seeing myself having my first payout, after been stranded for so long, God bless your team sir…@Gabriel Rodrigues",0.0,TikTok,20
Nvdia should have 🚀 over $200 but those market makers playing games,0.0,TikTok,12
I never knew is possible to make this kind of my profit in trading. Thanks @PAULWHEELERFX,1.0,TikTok,16
Do you have to withdraw all at the end of the financial year or it automatically reinvests?,0.0,TikTok,17
Bro this is HARAM. What’s wrong with you,0.0,TikTok,8
Hi can you share just 10% of your portfolio with me please help a broke bittch,1.0,TikTok,16
"I was constantly searching for ways to make a steady income. That's when I discovered trading efficiency with, reach her @Coach Susan",1.0,TikTok,22
Work from home and earn with @Karen_Kimberly_fx,1.0,TikTok,7
why do you use trading 212?isn't freetrade better ?,2.0,TikTok,9
"This would be riba , definitely stay away.",5.0,TikTok,8
@Dr.JubairsFinance the trading 212 Cash ISA rate is great (5.1%) presume I have to pay tax on the savings interest if I have savings over 100k in there?,1.0,TikTok,28
"What’s best, investing £10 a day, £70 a week or roughly £300 a month?",2.0,TikTok,14
I have followed you for a while now but only just started to engage. I respect you and you're advice even tho it may not be financial it has still helped me so much and improved my life :),0.0,TikTok,39
thoughts on s&p500 (top20) on t212,0.0,TikTok,6
Why don't u diversity ur money into different companies. Is this all ur money in one basket,0.0,TikTok,17
It’s good to know there’s still a reliable trader thanks @PAULWHEELERFX,1.0,TikTok,11
😭,1.0,TikTok,1
He assisted me with the best trading skills and platform @NAYLOR ANDERSON TRADES,0.0,TikTok,13
Damn bro 😭,1.0,TikTok,3
😢 WW3 coming Friday sell sell sell,0.0,TikTok,7
If you are looking to create a passive income from your home then she’s the right person to meet @Brie Kirbyson,0.0,TikTok,21
81% 😳,1.0,TikTok,2
Aren’t we supposed to play the long game with etfs???,2.0,TikTok,10
this is not good but it was expected. I've been getting £12 a day interest. 5% is still pretty good though although it'll go lower in the next couple of months,1.0,TikTok,31
"What will Donald trump winning the election mean for the medium term, 1-3 years?",1.0,TikTok,14
Earn your profits with..@Gabriel Rodrigues,1.0,TikTok,5
big milestone that 100k 👏,2.0,TikTok,5
Can you add cash to the free funds section without using your isa allowance for the year?,0.0,TikTok,17
could I put £100k into my 212 fund then DCA in daily till it's all invested ..?... or would it just be the same as just investing it all in one go.?,1.0,TikTok,32
Is it better to buy (Dist) or (Acc) or get a mix of the two?,1.0,TikTok,15
Would you reccomend that one or vanguard?,0.0,TikTok,7
is this halal?,1.0,TikTok,3
What’s the difference with this and the vanguard S&P 500?,1.0,TikTok,10
"If the money isn’t invested, is it safe in a GIA",1.0,TikTok,11
Surely the loss is fees?,1.0,TikTok,5
yeah but unfortunately after 2k made so after 142 days you ll have to pay tax as you ll breach it. solid though,0.0,TikTok,23
"Uk/How does the FSCS protection apply, ie. Overall or to individual accounts",0.0,TikTok,12
no thanks,0.0,TikTok,2
Isn’t vanguard haram?,0.0,TikTok,3
Interest is haram bro,0.0,TikTok,4
Hello I am 63 and time is not on my side. But can max out my isa every year as if last year. Is it too late for me? I have already opened trading 212 stock shares isa..,0.0,TikTok,38
"Dropped today because Tesla & Alphabet posted lacklustre earnings. I like your content, but think you should encourage people to educate themselves as they invest, rather than just ignore the wobbles.",2.0,TikTok,31
"Dude, ain’t this all Haram???",0.0,TikTok,5
we're all in it together.. hang in there 👍,2.0,TikTok,9
I feel your pain mate. We can go down together. down 2+k across the portfolio last 2 days 😬.. next week Doc be our week 😊😊.,2.0,TikTok,26
Question is what would happen if trading 212 went bust ?,0.0,TikTok,11
where can u learn more abt which funds to choose,4.0,TikTok,10
When did you buy the rolls Royce stocks?,2.0,TikTok,8
Keep up with the videos 👏 thank you,3.0,TikTok,8
"more great advice, I didn't know the card had come live yet, heading to my T212 app now, ready for Spain 💯👏",1.0,TikTok,22
"ᴛᴏ ʙᴇ sᴜᴄᴄᴇssғᴜʟ ɪɴ ʟɪғᴇ, ʏᴏᴜ ʜᴀᴠᴇ ᴛᴏ ᴛᴀᴋᴇ ʀɪsᴋs ᴀɴᴅ ᴍᴀᴋᴇ ᴛʜᴇ ʀɪɢʜᴛ ᴅᴇᴄɪsɪᴏɴ. ɪ’ᴍ ɢʟᴀᴅ ɪ ɪɴᴠᴇsᴛᴇᴅ ᴡɪᴛʜ ʏᴏᴜ@Louis hunter",1.0,TikTok,22
Short term fluctuations is all good until a recession/depression hits ;),0.0,TikTok,11
How come you invest in both smp and all world etfs?,2.0,TikTok,11
"Yeah, ever since I have been trading with @PAULWHEELERFX my financial story has changed I remain grateful to him",0.0,TikTok,19
Bros stressing after -1% grow up. Keep investing every month and just check it next year. It’s a long term ting,2.0,TikTok,21
Buy more g. Thank me later,1.0,TikTok,6
Shows you don’t really understand long-term investing. Diversify and hold stocks.,0.0,TikTok,11
Imagine complaining about being 1% down u don’t deserve to ride on the highs I’ve been 40% down and made a 300% in a month,0.0,TikTok,25
"yeah just invest in yourself, even if you double all that it's not gonna do anything to Ur life rlly",2.0,TikTok,20
"Yes it’s legit and paying I get another withdrawal of $20,000 yesterday thank you so much.. @THOMAS TRADES LLC",1.0,TikTok,19
Im up 20% with rolls Royce and FedEx carrying my portfolio rn 😭,1.0,TikTok,13
@Gabriel Rodrigues Is the best.,0.0,TikTok,5
You are not very good at investing are you🤣,0.0,TikTok,9
If the S&P continues to succeed as it has in the past will the all world follow roughly this path,0.0,TikTok,20
"In order to take profits, do you have to sell your investments or can you just take the profits only?",2.0,TikTok,20
Should have kept all of it in S&o as the gains today were crazy,1.0,TikTok,14
Why no s&p500?,1.0,TikTok,3
S&P better,1.0,TikTok,2
"Should we sell , before it goes down ?",1.0,TikTok,9
got 9.4 shears hoping goes to the moon,1.0,TikTok,8
it's gone up to 5.10%,1.0,TikTok,5
I got £40k in this 2200 average 98,2.0,TikTok,8
VWRL - it’s my biggest holding 🙌🏽,1.0,TikTok,7
What’s the difference between ishares and Vanguard?,0.0,TikTok,7
nothing unusual in the markets 😁,1.0,TikTok,6
"Am currently trading with the best trader right now,I withdraw over $20k profit from her trading platform@Coach Susan",0.0,TikTok,18
Cjdkdkzvmgg cell condition doesn’t seem like a good thing for a man who has been living with his parents since his death and has no family history or family background to tell me that his father is,0.0,TikTok,37
I have no problem getting a hold to the guy that did it but I will have,0.0,TikTok,17
Ffjdjdjfjdjcjfjf,0.0,TikTok,1
i know this is such an odd question to say but how should i revise for STEM subjects in A Levels? i’ve got mine this year so im a bit worried 😅,1.0,TikTok,32
you can make double your yearly returns with growth ETFs. I don't know why People care about dividends,0.0,TikTok,18
"Do you not care that that is way over the £85,000 FSCS protection limit?",18.0,TikTok,14
only protected 85000 so better to use other platforms now?,7.0,TikTok,10
Why would you hold cash when stock market is going to continue pumping ?!!!!,0.0,TikTok,14
"like normal stocks, I wouldn't put money into if you aren't willing to lose as it isn't protected by FSCS",0.0,TikTok,20
Can we see your portfolio on the ALL time frame?,1.0,TikTok,10
If not mentioned also the debit card I believe has a £2k card limit for spending. (For myself anyways). So if you have a lot more in there you could be restricted on spending.,3.0,TikTok,34
Can I move ISA from One company to another company ?,0.0,TikTok,11
Yay 🙌😬,2.0,TikTok,2
I invested in Nike cause their price dropped then they dropped even more 😭,4.0,TikTok,14
Now I confirmed what people says about @PAULWHEELERFX when it comes to making good profit for clients in trading. I’m so grateful.,0.0,TikTok,22
@Emily to learn how best to invest,1.0,TikTok,7
Where does it export to???,0.0,TikTok,5
"I’ve been watching your videos and this is one etf I’ve missed. Thought I’d put 1k in it today, thankfully price was low got it for .039!",1.0,TikTok,27
you buying today then or waiting to see what happens?,2.0,TikTok,10
Guy has not a clue,0.0,TikTok,5
Huge rise but i think we were all expecting it to happen 😁,2.0,TikTok,13
Is it halal?,1.0,TikTok,3
"If Labour cap isas to 100k will you continue your investing strategy as normal? Also, can you explain how this would affect us all - do they only tax you on your gains?",3.0,TikTok,33
😆Same,1.0,TikTok,1
When’s the earnings going to by shown?,1.0,TikTok,7
Nice video with a good explanation. I’ve definitely been in the timing the market camp for the majority of my holdings and nice to see general outperform 😀,1.0,TikTok,28
"Among all the traders I have invested with, @PAULWHEELERFX is the best when it comes to profits making and reliability. Thank you so much",0.0,TikTok,24
Bro idk what you’ve done but you’ve been on my fyp past few days & I’m not even in the trading space 😂,1.0,TikTok,23
@Ryan_Trade_Expert has paved the way for my successful daily trading and winning. I can't thank him enough for his exceptional services and support.,0.0,TikTok,23
Best crypto trader ever@Erickrobinson.FRX,0.0,TikTok,4
I was constantly searching for ways to make a steady income. That's when I discovered trading through with @Townsend Adams,0.0,TikTok,20
I was constantly searching for ways to make a steady income. That's when I discovered trading efficiency with@Nancy Curtis,0.0,TikTok,19
